user_age_group,shop_category,order_hour,order_dayofweek,user_avg_order_amount,shop_avg_price,user_order_count,shop_order_count,label
초등,베이커리,13,4,6000.0,4262.962962962963,9,405,0
초등,카페디저트,16,5,5078.125,5112.244897959184,32,98,1
초등,한식,16,4,6109.375,8751.162790697674,32,215,1
초등,베이커리,16,1,4442.307692307692,2296.352583586626,26,329,1
초등,베이커리,18,5,4367.64705882353,4212.5,34,560,1
초등,기타,16,1,4937.5,8118.343195266272,16,169,1
고등,양식,8,0,5944.444444444444,10016.393442622952,9,61,0
중등,한식,17,1,6631.578947368421,8306.451612903225,19,62,1
고등,기타,13,5,8034.482758620689,6942.622950819672,29,61,1
초등,분식,16,0,6454.545454545455,4881.4387211367675,11,1126,0
고등,일식,18,1,6583.333333333333,8635.678391959798,18,199,1
기타,카페디저트,12,0,4722.222222222223,4310.661764705882,18,272,1
고등,한식,20,5,8529.411764705883,10540.0,17,50,0
중등,분식,20,2,7666.666666666667,4314.528593508501,33,647,1
고등,마트,8,3,10111.111111111111,7731.21387283237,9,173,1
초등,패스트푸드,15,2,5462.962962962963,5920.833333333333,27,480,1
초등,카페디저트,16,6,5258.064516129032,4847.540983606557,31,305,1
초등,분식,15,2,4479.166666666667,2676.950998185118,24,551,0
초등,한식,12,2,6340.0,8873.75415282392,25,301,1
초등,베이커리,17,4,5093.75,5710.601719197708,16,349,1
초등,일식,12,0,5038.461538461538,9984.797297297297,13,296,1
중등,분식,15,0,5392.857142857143,3644.4444444444443,28,945,1
고등,분식,12,6,6078.9473684210525,4002.249718785152,19,889,1
초등,한식,17,4,5857.142857142857,7951.612903225807,14,217,0
중등,카페디저트,16,5,6280.0,4245.098039215686,25,357,0
중등,일식,17,5,7220.0,8501.557632398753,25,321,1
초등,카페디저트,19,0,8300.0,5808.1841432225065,10,782,1
고등,한식,17,6,8625.0,7910.569105691057,16,123,0
중등,일식,18,4,9159.09090909091,9099.439775910365,22,357,1
중등,카페디저트,19,4,5570.0,4862.416107382551,10,298,0
초등,카페디저트,15,6,6035.714285714285,4238.993710691824,14,318,0
중등,분식,17,3,7316.666666666667,4881.4387211367675,30,1126,1
중등,일식,19,2,7916.666666666667,8501.557632398753,18,321,1
중등,양식,12,1,6130.434782608696,11270.440251572327,23,159,1
기타,일식,12,0,8428.57142857143,7761.290322580645,14,775,1
초등,일식,12,1,6533.333333333333,9285.714285714286,15,77,1
고등,프렌차이즈,20,6,8653.846153846154,7868.9655172413795,13,145,1
초등,한식,13,4,5729.166666666667,8751.162790697674,24,215,0
초등,편의점,17,5,5002.857142857143,2568.3520599250937,35,534,0
초등,베이커리,17,1,5633.333333333333,4479.619565217391,21,368,1
초등,분식,17,4,4462.962962962963,4028.1293952180026,27,711,0
고등,분식,15,5,7071.428571428572,4028.1293952180026,14,711,1
초등,베이커리,15,4,7229.166666666667,2977.832512315271,24,203,0
고등,양식,17,1,7725.0,9142.857142857143,20,98,0
초등,아시안,19,0,6078.9473684210525,11051.28205128205,19,117,0
초등,카페디저트,18,1,5000.0,4245.098039215686,26,357,1
중등,카페디저트,17,2,7800.0,4539.787798408488,15,377,0
중등,일식,16,1,7150.0,9970.383275261323,20,287,1
초등,분식,16,6,5447.368421052632,4881.4387211367675,19,1126,0
고등,일식,19,0,8173.076923076923,10895.522388059702,26,67,0
초등,양식,12,6,6071.428571428572,13125.0,14,100,1
중등,분식,15,5,5604.166666666667,4028.1293952180026,24,711,0
초등,아시안,17,2,7645.833333333333,7682.692307692308,24,52,1
초등,베이커리,16,1,6884.615384615385,2909.365558912387,26,331,0
기타,카페디저트,13,5,4860.0,4564.9819494584835,25,277,0
초등,베이커리,16,4,4250.0,5090.848806366048,18,754,0
초등,한식,19,4,6480.0,9986.348122866893,25,293,0
초등,베이커리,16,5,6312.5,4262.962962962963,16,405,0
기타,한식,12,1,5596.153846153846,7910.569105691057,26,123,0
중등,분식,15,5,5833.333333333333,4314.528593508501,15,647,1
초등,양식,12,3,6320.0,8778.032036613273,25,437,1
고등,한식,7,5,8000.0,9519.53125,15,128,1
초등,정육점,18,6,5423.076923076923,8101.503759398496,13,133,0
중등,카페디저트,15,3,6500.0,4801.003344481605,16,299,0
초등,패스트푸드,16,1,6867.857142857143,8871.207430340557,28,323,0
초등,카페디저트,15,0,5844.827586206897,4377.906976744186,29,86,1
중등,카페디저트,19,6,5500.0,3843.5374149659865,13,147,0
초등,분식,16,6,4937.5,3650.4854368932038,24,206,0
중등,한식,15,3,5300.0,8985.59670781893,30,243,1
중등,카페디저트,12,5,6350.0,5750.7836990595615,30,319,1
중등,분식,16,4,5814.814814814815,4881.4387211367675,27,1126,1
중등,한식,18,4,7800.0,8172.588832487309,15,197,1
초등,분식,12,5,7125.0,3682.3529411764707,20,170,0
초등,분식,16,2,6769.2307692307695,3723.9077669902913,13,824,0
중등,베이커리,17,2,6525.0,4627.9826464208245,20,461,1
중등,카페디저트,20,4,6980.7692307692305,5686.206896551724,26,290,1
중등,카페디저트,15,1,7777.777777777777,4020.0,18,275,0
고등,일식,16,5,9593.75,8248.427672955975,16,159,0
초등,분식,17,2,4227.777777777777,3883.8582677165355,18,254,0
중등,일식,15,6,8285.714285714286,8641.509433962265,14,530,1
중등,베이커리,15,1,7142.857142857143,3930.9210526315787,14,304,1
고등,카페디저트,19,3,6880.952380952381,6244.68085106383,21,235,1
고등,중식,12,4,7333.333333333333,7112.299465240641,21,187,1
초등,분식,16,3,5942.307692307692,3845.3237410071943,26,278,0
초등,한식,18,3,6129.62962962963,8570.093457943925,27,107,1
고등,한식,20,3,7931.0344827586205,8009.708737864078,29,103,0
고등,중식,13,0,8071.428571428572,12250.76923076923,14,325,0
기타,카페디저트,12,4,6642.857142857143,4801.003344481605,14,299,1
중등,한식,17,6,7053.846153846154,8454.022988505747,26,87,1
초등,한식,16,2,5850.0,7569.583931133429,20,697,1
초등,카페디저트,16,0,6391.304347826087,4564.417177914111,23,326,1
초등,베이커리,20,4,4758.620689655172,3131.8289786223277,29,421,1
초등,패스트푸드,17,0,5906.25,7265.306122448979,16,392,0
고등,분식,18,6,6652.173913043478,3644.4444444444443,23,945,1
기타,카페디저트,7,1,8382.35294117647,5808.1841432225065,17,782,1
중등,카페디저트,16,1,6694.444444444444,4166.666666666667,18,153,1
중등,분식,13,5,7642.857142857143,4314.528593508501,21,647,0
고등,카페디저트,19,3,7620.689655172414,4866.541353383459,29,266,0
고등,양식,19,3,7714.285714285715,8778.032036613273,28,437,1
초등,분식,16,3,5108.695652173913,2676.950998185118,23,551,1
초등,카페디저트,15,4,6281.25,4564.417177914111,16,326,1
초등,분식,12,4,5648.148148148148,4770.516717325228,27,329,0
중등,중식,12,4,7772.727272727273,8616.666666666666,22,450,1
초등,베이커리,16,4,7333.333333333333,3553.8922155688624,18,167,0
중등,베이커리,15,0,6310.3448275862065,2296.352583586626,29,329,0
초등,분식,17,3,4375.0,3845.3237410071943,24,278,1
중등,카페디저트,15,0,5928.571428571428,3245.4545454545455,35,110,0
고등,분식,17,4,6486.8421052631575,4837.912087912088,38,364,1
중등,일식,19,1,4908.0,10140.718562874252,25,167,0
초등,카페디저트,13,0,6979.166666666667,4734.375,24,160,1
초등,중식,17,5,6125.0,8028.761061946902,28,226,1
초등,패스트푸드,16,5,6142.857142857143,8250.0,21,678,1
초등,분식,7,3,4950.0,3679.663608562691,20,654,1
고등,양식,19,1,8815.78947368421,11524.390243902439,19,41,0
초등,한식,15,6,7333.333333333333,8776.073619631901,15,163,1
고등,카페디저트,17,1,6180.0,5112.244897959184,25,98,0
중등,일식,15,6,5968.181818181818,9359.477124183006,22,153,0
초등,분식,12,4,4941.176470588235,3650.4854368932038,17,206,1
중등,카페디저트,17,3,5928.571428571428,3930.851063829787,35,94,1
초등,베이커리,18,1,6676.470588235294,4850.267379679144,17,187,0
중등,베이커리,16,6,7333.333333333333,2909.365558912387,12,331,1
초등,패스트푸드,13,6,5272.727272727273,8250.0,22,678,0
초등,아시안,15,6,7645.833333333333,7682.692307692308,24,52,1
고등,한식,17,4,7000.0,7087.786259541985,28,262,0
초등,카페디저트,17,4,4172.727272727273,4862.416107382551,22,298,1
고등,일식,12,1,9338.461538461539,10314.814814814816,13,135,0
고등,한식,19,2,7657.894736842105,11363.636363636364,19,77,1
중등,분식,16,5,7125.0,4622.093023255814,8,258,0
중등,카페디저트,13,1,6944.444444444444,5941.605839416058,27,137,0
중등,일식,13,4,6773.913043478261,8567.796610169491,23,531,0
초등,편의점,12,5,5544.444444444444,2069.8234349919744,27,623,0
초등,패스트푸드,15,1,5791.666666666667,8250.0,12,678,0
중등,카페디저트,16,3,5417.64705882353,4930.513595166163,17,331,1
초등,분식,16,4,5000.0,4522.857142857143,26,525,1
고등,한식,18,0,8000.0,9967.548076923076,13,416,1
초등,분식,12,4,5111.111111111111,4071.6911764705883,36,272,0
고등,일식,20,6,7285.714285714285,7761.290322580645,21,775,1
초등,베이커리,16,1,4479.166666666667,5090.848806366048,24,754,1
초등,분식,15,3,6357.142857142857,3881.5261044176705,14,1245,1
고등,카페디저트,17,4,6739.130434782609,6053.846153846154,23,260,1
중등,일식,16,4,5900.0,10548.429319371728,15,382,1
초등,카페디저트,16,2,7354.166666666667,5498.251748251748,24,286,0
초등,카페디저트,12,3,7035.294117647059,5173.031496062992,17,508,0
고등,카페디저트,12,3,6766.666666666667,4387.921653971708,15,919,1
중등,아시안,13,2,6000.0,8003.90625,21,128,1
초등,한식,13,5,7461.538461538462,9064.516129032258,13,279,0
고등,일식,19,6,7950.0,9296.774193548386,20,155,0
초등,분식,17,4,5002.857142857143,5227.272727272727,35,176,1
중등,분식,12,2,5953.333333333333,4740.116279069767,15,860,0
중등,카페디저트,17,3,6839.285714285715,6429.203539823009,28,226,0
중등,분식,12,5,6017.857142857143,4715.469613259668,28,181,1
초등,카페디저트,16,4,6780.0,5498.251748251748,25,286,1
초등,베이커리,9,5,6826.086956521739,4627.9826464208245,23,461,1
기타,한식,8,6,8142.857142857143,9986.348122866893,21,293,0
고등,분식,13,1,7642.857142857143,4471.518987341772,14,158,1
초등,한식,15,0,7615.384615384615,7931.137724550898,13,167,1
중등,카페디저트,12,3,5588.235294117647,4801.003344481605,17,299,1
초등,분식,15,0,4975.0,3679.663608562691,20,654,1
중등,중식,12,3,6583.333333333333,8267.313019390582,18,361,1
기타,베이커리,17,0,7382.35294117647,5550.802139037433,17,187,0
중등,한식,15,2,6978.260869565217,8570.093457943925,23,107,1
중등,일식,13,6,6944.444444444444,10046.875,27,64,1
중등,일식,15,6,7138.888888888889,9970.383275261323,18,287,1
초등,분식,15,3,4705.555555555556,4922.945205479452,18,292,0
초등,카페디저트,17,5,4021.7391304347825,3930.851063829787,23,94,1
기타,양식,7,5,5937.5,9363.436123348018,24,227,1
중등,분식,16,2,5178.571428571428,5343.373493975903,14,249,0
초등,분식,15,5,4817.391304347826,3883.8582677165355,23,254,0
초등,분식,15,2,4875.0,4071.6911764705883,20,272,0
초등,일식,17,2,5000.0,8928.315412186379,20,279,1
기타,일식,17,1,6666.666666666667,13418.560606060606,21,264,1
중등,카페디저트,19,4,5403.225806451613,4325.949367088608,31,948,1
중등,분식,17,5,5910.0,3723.9077669902913,20,824,0
초등,분식,15,6,5608.695652173913,4522.857142857143,23,525,1
중등,한식,17,4,5675.0,9986.348122866893,20,293,0
고등,카페디저트,18,1,7284.615384615385,4225.490196078431,13,255,0
고등,카페디저트,17,6,5222.222222222223,3245.4545454545455,18,110,1
초등,분식,16,0,4952.380952380952,3644.4444444444443,21,945,0
중등,베이커리,18,6,6739.130434782609,4262.962962962963,23,405,1
초등,베이커리,16,1,5900.0,3131.8289786223277,35,421,0
초등,중식,17,2,5129.032258064516,8017.857142857143,31,28,0
고등,카페디저트,19,3,7272.727272727273,4387.921653971708,11,919,1
중등,카페디저트,20,2,5589.285714285715,4377.906976744186,28,86,1
고등,카페디저트,12,4,6333.333333333333,4325.949367088608,9,948,1
중등,분식,16,6,6529.411764705882,4002.249718785152,17,889,1
초등,분식,7,5,5310.3448275862065,4881.4387211367675,29,1126,0
초등,베이커리,16,6,5630.7692307692305,4479.619565217391,26,368,0
초등,한식,15,5,7333.333333333333,9072.319201995013,12,401,1
중등,카페디저트,16,2,5403.846153846154,4325.949367088608,26,948,1
초등,분식,12,5,6934.782608695652,3881.5261044176705,23,1245,0
초등,분식,12,2,5678.571428571428,4171.130952380952,14,336,0
중등,한식,18,0,7833.333333333333,7931.137724550898,21,167,0
중등,카페디저트,12,2,7916.666666666667,4387.921653971708,12,919,0
초등,일식,16,4,7093.75,8641.509433962265,16,530,1
초등,정육점,17,3,4818.181818181818,9229.05027932961,22,179,1
기타,중식,16,5,8428.57142857143,8028.761061946902,14,226,0
초등,패스트푸드,19,6,7500.0,7265.306122448979,10,392,0
초등,분식,13,4,6976.190476190476,3881.5261044176705,21,1245,0
초등,카페디저트,16,5,5375.0,6429.203539823009,12,226,0
고등,중식,18,6,8210.526315789473,8222.222222222223,19,99,0
고등,한식,19,3,7628.571428571428,8413.24200913242,21,219,0
기타,일식,16,2,7636.363636363636,8641.509433962265,11,530,1
중등,한식,18,1,7317.64705882353,7745.1612903225805,17,155,1
초등,분식,7,4,6791.666666666667,3719.13835956918,24,1207,1
초등,일식,12,2,4485.714285714285,10482.608695652174,28,115,1
고등,아시안,19,3,8074.074074074074,8003.90625,27,128,1
중등,베이커리,16,0,6700.0,4143.6781609195405,15,174,1
초등,일식,9,4,7172.413793103448,10448.795180722891,29,166,1
중등,카페디저트,15,6,6000.0,4387.921653971708,7,919,0
고등,중식,18,3,6938.0952380952385,7469.072164948454,21,97,0
초등,분식,15,5,7150.0,3723.9077669902913,10,824,0
초등,베이커리,16,1,6285.714285714285,4627.9826464208245,21,461,0
초등,베이커리,13,3,4363.636363636364,2909.365558912387,22,331,0
중등,분식,9,4,6066.666666666667,3723.9077669902913,21,824,0
고등,일식,12,5,5657.894736842105,9072.745901639344,19,488,1
중등,한식,15,2,6120.689655172414,7976.525821596244,29,426,1
중등,베이커리,18,1,5425.0,4479.619565217391,20,368,1
고등,한식,17,5,7892.857142857143,8581.87134502924,14,171,1
중등,카페디저트,12,1,6289.473684210527,4520.992366412213,19,262,0
중등,일식,19,3,10812.5,13418.560606060606,8,264,1
초등,분식,16,3,5886.363636363636,4881.4387211367675,22,1126,0
초등,분식,17,0,4975.0,3679.663608562691,20,654,1
초등,카페디저트,16,4,5348.484848484848,5360.429447852761,33,326,1
중등,카페디저트,15,4,4846.153846153846,4564.417177914111,26,326,1
중등,한식,15,0,5676.470588235294,8751.162790697674,17,215,1
초등,분식,13,6,4704.0,3883.8582677165355,25,254,1
초등,분식,12,2,6484.375,4876.344086021505,32,186,0
초등,분식,15,5,4522.727272727273,4002.249718785152,22,889,0
중등,카페디저트,19,0,6706.896551724138,4325.949367088608,29,948,0
고등,일식,17,0,7035.714285714285,10552.910052910052,28,189,1
중등,카페디저트,17,6,5041.666666666667,4959.183673469388,12,98,1
중등,일식,19,2,6240.0,9072.745901639344,25,488,1
초등,한식,12,1,6846.153846153846,8009.977827050998,13,451,0
초등,한식,15,6,6522.727272727273,9072.319201995013,22,401,1
중등,일식,12,2,6633.333333333333,7761.290322580645,15,775,0
초등,한식,16,3,7638.888888888889,9621.212121212122,18,132,0
중등,한식,19,3,5843.75,8751.162790697674,16,215,1
고등,베이커리,8,1,6500.0,5037.313432835821,24,402,1
초등,한식,18,3,5269.2307692307695,8985.59670781893,26,243,0
중등,카페디저트,13,2,6047.619047619048,4564.9819494584835,21,277,1
고등,양식,12,2,6181.818181818182,11270.440251572327,11,159,0
초등,편의점,19,6,4103.333333333333,2069.8234349919744,30,623,0
고등,양식,18,0,7893.939393939394,12234.782608695652,33,115,1
초등,한식,12,1,4166.666666666667,8111.328125,30,256,1
중등,카페디저트,13,0,6400.0,4866.541353383459,30,266,1
초등,베이커리,12,5,6458.333333333333,5123.076923076923,36,195,0
중등,한식,16,5,5875.0,9541.07142857143,24,280,1
고등,카페디저트,16,3,7615.384615384615,3837.3493975903616,26,83,0
중등,한식,18,3,8590.90909090909,9061.83745583039,11,283,0
초등,패스트푸드,16,0,4313.636363636364,8526.073619631901,22,326,0
중등,카페디저트,19,2,6333.333333333333,4325.949367088608,18,948,1
초등,베이커리,15,6,5400.0,5097.744360902256,20,266,1
고등,일식,18,3,7625.0,8601.694915254237,12,177,0
고등,카페디저트,12,5,7833.333333333333,5183.098591549296,15,71,1
초등,베이커리,15,5,6043.478260869565,4850.267379679144,23,187,1
중등,한식,16,2,5392.857142857143,7569.583931133429,28,697,1
중등,일식,17,5,5092.0,10140.718562874252,25,167,1
초등,일식,16,3,6300.0,8567.796610169491,30,531,1
초등,분식,12,0,5000.0,4875.0,18,336,0
고등,분식,18,3,6360.0,4002.249718785152,25,889,1
초등,패스트푸드,19,4,5630.434782608696,8250.0,23,678,0
중등,카페디저트,13,1,7000.0,4801.003344481605,20,299,1
초등,한식,9,2,7413.04347826087,9255.681818181818,23,88,1
고등,중식,19,5,8425.925925925925,8457.142857142857,27,70,1
고등,카페디저트,17,4,6642.857142857143,6297.029702970297,14,101,1
초등,아시안,12,1,7645.833333333333,7682.692307692308,24,52,1
초등,분식,13,4,5531.25,4187.5,16,248,1
중등,기타,19,5,8423.076923076924,7552.631578947368,13,152,1
초등,분식,12,3,7645.833333333333,3881.5261044176705,24,1245,0
초등,편의점,15,2,3425.0,2069.8234349919744,16,623,1
중등,분식,16,6,4894.736842105263,4002.249718785152,19,889,1
고등,중식,19,2,7281.25,12250.76923076923,16,325,1
기타,일식,16,1,4937.5,9072.745901639344,16,488,1
초등,베이커리,16,2,4909.090909090909,3603.6585365853657,22,164,0
중등,분식,15,5,4447.368421052632,5468.646864686469,19,303,1
초등,베이커리,18,0,4980.0,5037.313432835821,25,402,0
중등,카페디저트,13,2,6318.181818181818,4672.413793103448,11,87,0
중등,분식,15,3,6400.0,5227.064220183486,30,218,0
기타,일식,12,4,7354.166666666667,7660.714285714285,24,84,1
초등,카페디저트,15,0,5055.555555555556,4387.921653971708,18,919,1
고등,일식,20,3,9710.526315789473,8641.509433962265,19,530,1
초등,중식,16,6,6357.142857142857,8616.666666666666,14,450,0
고등,한식,17,4,8369.565217391304,11863.387978142076,23,183,1
초등,베이커리,16,2,4777.777777777777,4143.6781609195405,18,174,1
초등,카페디저트,19,6,5443.75,4785.211267605634,32,142,1
고등,한식,16,4,7000.0,8547.79411764706,15,272,0
중등,패스트푸드,16,3,6777.777777777777,5375.0,9,788,1
고등,양식,16,3,7055.555555555556,11270.440251572327,9,159,0
고등,카페디저트,12,3,6583.333333333333,5498.251748251748,18,286,1
기타,한식,19,4,6940.0,8873.75415282392,25,301,0
초등,카페디저트,19,5,6694.444444444444,5686.206896551724,18,290,1
고등,카페디저트,16,5,7150.0,4673.913043478261,20,92,1
초등,분식,16,0,6000.0,3883.8582677165355,14,254,1
고등,일식,17,5,6258.620689655172,9072.745901639344,29,488,0
중등,일식,12,6,7976.190476190476,9984.797297297297,21,296,1
고등,카페디저트,18,5,7500.0,4387.921653971708,22,919,0
초등,베이커리,7,4,5435.4838709677415,4082.278481012658,31,158,1
중등,중식,16,4,6190.476190476191,8028.761061946902,21,226,1
초등,카페디저트,17,2,6000.0,4325.949367088608,24,948,0
초등,분식,15,1,5500.0,3719.13835956918,23,1207,1
고등,카페디저트,12,1,9531.25,4495.575221238938,16,113,0
초등,베이커리,16,1,4684.0,3351.1226252158895,25,579,0
중등,카페디저트,16,1,6117.64705882353,4407.942238267148,17,277,0
초등,베이커리,8,2,5554.8387096774195,3462.280701754386,31,342,0
고등,일식,15,4,8481.481481481482,13418.560606060606,27,264,0
기타,한식,18,4,8500.0,8503.246753246753,12,154,1
초등,편의점,12,1,4709.090909090909,2568.3520599250937,33,534,1
초등,분식,15,4,6554.545454545455,3723.9077669902913,22,824,0
고등,분식,16,0,7970.588235294118,3644.4444444444443,17,945,1
중등,분식,15,0,5944.444444444444,4821.808510638298,18,188,1
중등,한식,15,6,9119.047619047618,8009.977827050998,21,451,1
중등,분식,16,0,6772.727272727273,4522.857142857143,11,525,1
고등,카페디저트,17,2,7017.857142857143,6770.27027027027,28,74,0
기타,한식,18,5,7260.869565217391,8009.977827050998,23,451,1
중등,베이커리,16,5,6155.172413793103,4850.267379679144,29,187,1
초등,한식,17,1,7522.727272727273,8873.75415282392,22,301,0
초등,베이커리,12,4,4580.0,3351.1226252158895,30,579,0
초등,중식,15,3,10400.0,12250.76923076923,10,325,1
고등,마트,17,1,7820.0,5222.323049001815,25,551,1
고등,중식,15,3,7019.2307692307695,8616.666666666666,26,450,1
초등,카페디저트,7,1,4288.461538461538,3795.343137254902,26,408,0
초등,패스트푸드,18,5,4523.529411764706,5953.91061452514,34,358,0
초등,한식,19,1,7384.615384615385,9072.319201995013,13,401,1
고등,카페디저트,17,5,7433.333333333333,4387.921653971708,15,919,1
고등,양식,18,0,9420.0,11168.60465116279,20,172,1
초등,베이커리,12,5,5269.2307692307695,2896.6244725738397,13,237,0
고등,일식,13,6,8653.846153846154,11978.632478632479,13,117,0
초등,분식,15,6,5666.666666666667,3927.2197962154296,15,687,0
초등,베이커리,18,3,5117.64705882353,2896.6244725738397,17,237,0
초등,베이커리,17,2,5875.0,4629.201680672269,12,476,1
고등,일식,17,6,8026.315789473684,9099.439775910365,19,357,0
초등,패스트푸드,18,5,4895.833333333333,6192.37012987013,24,616,0
고등,한식,12,5,6241.935483870968,9541.07142857143,31,280,1
고등,중식,12,0,5696.875,7469.072164948454,32,97,0
고등,양식,16,6,7980.0,8778.032036613273,25,437,1
초등,베이커리,17,2,5216.666666666667,4608.28025477707,30,314,0
초등,한식,12,5,4634.615384615385,8306.451612903225,26,62,1
초등,카페디저트,17,6,4696.428571428572,4862.416107382551,28,298,1
중등,카페디저트,16,6,4739.130434782609,3843.5374149659865,23,147,1
중등,분식,13,5,6500.0,4314.528593508501,21,647,0
고등,한식,18,1,7895.833333333333,11117.021276595744,24,47,1
초등,분식,16,1,5409.090909090909,4875.0,33,336,1
중등,분식,17,0,5814.814814814815,4881.4387211367675,27,1126,1
고등,일식,18,2,8250.0,8641.509433962265,10,530,1
초등,패스트푸드,15,1,6500.0,5920.833333333333,30,480,0
초등,분식,17,4,4638.888888888889,4071.6911764705883,18,272,0
고등,한식,17,6,8733.333333333334,7910.569105691057,15,123,1
초등,카페디저트,17,0,5300.0,3553.054662379421,10,311,1
중등,분식,16,0,7045.454545454545,3881.5261044176705,22,1245,0
초등,일식,13,3,6870.37037037037,8501.557632398753,27,321,1
초등,분식,15,2,5461.538461538462,4002.249718785152,26,889,1
초등,카페디저트,12,4,7523.809523809524,5808.1841432225065,21,782,1
초등,한식,15,1,5196.0,8111.328125,25,256,1
초등,분식,15,5,6730.7692307692305,3719.13835956918,13,1207,0
고등,기타,18,1,8200.0,7528.735632183908,30,87,1
초등,카페디저트,19,0,7571.428571428572,5686.206896551724,21,290,0
고등,중식,13,6,7354.166666666667,7112.359550561798,24,89,0
고등,분식,16,5,6625.0,4002.249718785152,16,889,1
초등,편의점,15,2,6043.478260869565,2597.3154362416108,23,298,0
중등,분식,12,6,6160.0,4314.528593508501,25,647,1
중등,카페디저트,16,2,5600.0,3245.4545454545455,20,110,1
기타,카페디저트,13,3,4700.0,4238.993710691824,5,318,1
고등,중식,17,2,8369.565217391304,8616.666666666666,23,450,0
중등,카페디저트,19,1,4958.333333333333,4388.888888888889,12,90,1
초등,카페디저트,12,0,6653.846153846154,4325.949367088608,13,948,1
초등,한식,18,0,6780.0,8751.162790697674,25,215,1
기타,중식,16,3,7145.833333333333,10006.666666666666,24,75,1
고등,일식,19,4,6711.111111111111,10314.814814814816,18,135,0
고등,일식,17,5,7687.5,11401.960784313726,16,408,0
초등,베이커리,12,1,5272.727272727273,2909.365558912387,11,331,0
고등,카페디저트,17,6,7819.047619047619,4930.513595166163,21,331,1
고등,한식,17,0,7764.705882352941,9762.295081967213,17,305,1
초등,베이커리,13,1,4250.0,3131.8289786223277,20,421,1
초등,한식,16,4,4913.793103448276,9541.07142857143,29,280,0
중등,카페디저트,15,1,5980.0,5750.7836990595615,25,319,0
중등,아시안,17,2,5653.846153846154,9009.615384615385,13,156,0
기타,카페디저트,12,1,7652.173913043478,5941.605839416058,23,137,1
고등,양식,19,4,8425.925925925925,10320.89552238806,27,67,0
중등,중식,17,4,6833.333333333333,9441.176470588236,21,85,1
중등,카페디저트,16,3,5277.777777777777,3795.343137254902,18,408,1
초등,분식,16,1,4785.714285714285,5007.751937984496,14,516,0
초등,중식,16,3,5738.0952380952385,8033.56890459364,21,283,1
초등,분식,16,3,6166.666666666667,4881.4387211367675,12,1126,0
초등,베이커리,13,6,4250.0,3131.8289786223277,20,421,1
중등,분식,17,4,6017.857142857143,4715.469613259668,28,181,1
중등,중식,16,4,5968.75,8616.666666666666,16,450,1
초등,한식,17,0,5947.368421052632,12027.60736196319,19,163,1
초등,일식,16,0,6557.692307692308,9984.797297297297,26,296,1
고등,분식,18,1,7117.64705882353,4522.857142857143,17,525,1
중등,카페디저트,19,2,7000.0,3553.054662379421,13,311,1
고등,마트,17,0,8029.411764705882,5222.323049001815,17,551,1
중등,분식,12,3,6125.0,4171.130952380952,24,336,1
고등,양식,17,3,5931.818181818182,8373.684210526315,22,95,0
초등,한식,15,6,7677.272727272727,8396.296296296296,22,135,1
중등,한식,17,1,6580.0,9762.295081967213,25,305,0
초등,분식,12,3,5500.0,4522.857142857143,24,525,0
고등,일식,19,5,8117.64705882353,11401.960784313726,17,408,0
중등,일식,19,2,7431.0344827586205,10046.875,29,64,0
초등,편의점,15,2,5544.444444444444,2069.8234349919744,27,623,0
초등,한식,15,0,6500.0,12046.153846153846,11,65,1
중등,카페디저트,16,3,7461.538461538462,6502.551020408163,26,196,0
초등,일식,15,5,8062.5,7761.290322580645,8,775,1
중등,분식,18,5,6437.5,4881.4387211367675,16,1126,0
초등,편의점,12,3,5377.777777777777,2568.3520599250937,27,534,0
고등,카페디저트,12,4,7615.384615384615,4520.992366412213,13,262,0
초등,분식,16,1,6111.111111111111,3845.3237410071943,36,278,0
중등,분식,16,0,6300.0,4471.518987341772,25,158,0
중등,일식,16,6,6045.454545454545,13115.384615384615,11,91,0
고등,양식,12,0,8472.222222222223,10016.393442622952,18,61,1
초등,카페디저트,16,4,4944.444444444444,4245.098039215686,27,357,1
중등,분식,16,0,5937.5,3644.4444444444443,16,945,0
초등,베이커리,15,5,5340.909090909091,4850.267379679144,22,187,1
중등,기타,20,6,5764.705882352941,8118.343195266272,17,169,0
중등,카페디저트,13,4,6750.0,4203.488372093023,14,86,0
초등,분식,18,4,4600.0,3505.61797752809,20,178,1
고등,카페디저트,17,2,8333.333333333334,4325.949367088608,30,948,1
초등,분식,15,6,5314.814814814815,4171.130952380952,27,336,0
중등,한식,19,6,5928.571428571428,8491.379310344828,35,58,1
기타,카페디저트,16,3,5196.969696969697,5112.244897959184,33,98,1
고등,카페디저트,16,3,8093.75,3795.343137254902,16,408,1
고등,아시안,12,6,7977.272727272727,11086.538461538461,22,156,1
초등,카페디저트,13,2,7125.0,4539.787798408488,8,377,0
초등,분식,17,5,6282.608695652174,3719.13835956918,23,1207,0
중등,카페디저트,16,0,4461.538461538462,6770.27027027027,13,74,0
고등,카페디저트,19,6,9131.578947368422,5433.823529411765,19,68,0
중등,분식,17,6,5928.571428571428,4622.093023255814,14,258,0
중등,카페디저트,13,0,6470.588235294118,4673.913043478261,17,92,1
중등,일식,17,2,5645.1612903225805,9812.5,31,136,0
중등,분식,15,1,6000.0,5227.064220183486,20,218,1
초등,카페디저트,15,6,7000.0,4325.949367088608,18,948,1
초등,한식,12,2,5958.333333333333,8547.79411764706,24,272,1
